exp_name,sample,accession,lane,organism
jurkat_mRNA_17_3,SRX24258462,SRR28690655,L004,Homo sapiens
jurkat_mRNA_17_3,SRX24258462,SRR28690425,L001,Homo sapiens
jurkat_mRNA_21_2,SRX24258475,SRR28690405,L004,Homo sapiens
jurkat_mRNA_21_2,SRX24258475,SRR28690407,L003,Homo sapiens
jurkat_mRNA_21_2,SRX24258475,SRR28690409,L002,Homo sapiens
jurkat_mRNA_21_2,SRX24258475,SRR28690412,L001,Homo sapiens
jurkat_mRNA_21_3,SRX24258484,SRR28690396,L004,Homo sapiens
jurkat_mRNA_21_3,SRX24258484,SRR28690398,L003,Homo sapiens
jurkat_mRNA_21_3,SRX24258484,SRR28690401,L002,Homo sapiens
jurkat_mRNA_21_3,SRX24258484,SRR28690403,L001,Homo sapiens
jurkat_mRNA_23_4,SRX24258492,SRR28690392,L002,Homo sapiens
jurkat_mRNA_23_4,SRX24258492,SRR28690395,L001,Homo sapiens
jurkat_mRNA_23_4,SRX24258492,SRR28690388,L004,Homo sapiens
jurkat_mRNA_23_4,SRX24258492,SRR28690390,L003,Homo sapiens
jurkat_mRNA_24_1,SRX24258501,SRR28690381,L003,Homo sapiens
jurkat_mRNA_24_1,SRX24258501,SRR28690379,L004,Homo sapiens
jurkat_mRNA_24_1,SRX24258501,SRR28690386,L001,Homo sapiens
jurkat_mRNA_24_1,SRX24258501,SRR28690384,L002,Homo sapiens
jurkat_mRNA_24_2,SRX24258510,SRR28690377,L001,Homo sapiens
jurkat_mRNA_24_2,SRX24258510,SRR28690375,L002,Homo sapiens
jurkat_mRNA_24_2,SRX24258510,SRR28690373,L003,Homo sapiens
jurkat_mRNA_24_2,SRX24258510,SRR28690583,L004,Homo sapiens
jurkat_mRNA_26_1,SRX24258525,SRR28690362,L001,Homo sapiens
jurkat_mRNA_26_1,SRX24258525,SRR28690358,L003,Homo sapiens
jurkat_mRNA_26_1,SRX24258525,SRR28690360,L002,Homo sapiens
jurkat_mRNA_26_1,SRX24258525,SRR28690356,L004,Homo sapiens
jurkat_mRNA_6_2,SRX24258547,SRR28690340,L001,Homo sapiens
jurkat_mRNA_6_2,SRX24258547,SRR28690337,L002,Homo sapiens
jurkat_mRNA_6_2,SRX24258547,SRR28690335,L003,Homo sapiens
jurkat_mRNA_6_2,SRX24258547,SRR28690333,L004,Homo sapiens
jurkat_mRNA_6_3,SRX24258556,SRR28690326,L003,Homo sapiens
jurkat_mRNA_6_3,SRX24258556,SRR28690331,L001,Homo sapiens
jurkat_mRNA_6_3,SRX24258556,SRR28690329,L002,Homo sapiens
jurkat_mRNA_6_3,SRX24258556,SRR28690324,L004,Homo sapiens
jurkat_mRNA_9_4,SRX24258576,SRR28690305,L004,Homo sapiens
jurkat_mRNA_9_4,SRX24258576,SRR28690311,L001,Homo sapiens
jurkat_mRNA_9_4,SRX24258576,SRR28690309,L002,Homo sapiens
jurkat_mRNA_9_4,SRX24258576,SRR28690307,L003,Homo sapiens
jurkat_mRNA_10_1,SRX24258584,SRR28690303,L001,Homo sapiens
jurkat_mRNA_10_1,SRX24258584,SRR28690300,L002,Homo sapiens
jurkat_mRNA_10_1,SRX24258584,SRR28690298,L003,Homo sapiens
jurkat_mRNA_10_1,SRX24258584,SRR28690296,L004,Homo sapiens
jurkat_mRNA_15_1,SRX24258594,SRR28690293,L001,Homo sapiens
jurkat_mRNA_15_1,SRX24258594,SRR28690290,L002,Homo sapiens
jurkat_mRNA_15_1,SRX24258594,SRR28690286,L004,Homo sapiens
jurkat_mRNA_15_1,SRX24258594,SRR28690288,L003,Homo sapiens
jurkat_mRNA_15_2,SRX24258603,SRR28690284,L001,Homo sapiens
jurkat_mRNA_15_2,SRX24258603,SRR28690282,L002,Homo sapiens
jurkat_mRNA_15_2,SRX24258603,SRR28690665,L003,Homo sapiens
jurkat_mRNA_15_2,SRX24258603,SRR28690663,L004,Homo sapiens
jurkat_mRNA_17_4,SRX24258620,SRR28690653,L001,Homo sapiens
jurkat_mRNA_17_4,SRX24258620,SRR28690651,L002,Homo sapiens
jurkat_mRNA_17_4,SRX24258620,SRR28690648,L003,Homo sapiens
jurkat_mRNA_17_4,SRX24258620,SRR28690646,L004,Homo sapiens
jurkat_mRNA_18_1,SRX24258629,SRR28690637,L004,Homo sapiens
jurkat_mRNA_18_1,SRX24258629,SRR28690644,L001,Homo sapiens
jurkat_mRNA_18_1,SRX24258629,SRR28690642,L002,Homo sapiens
jurkat_mRNA_18_1,SRX24258629,SRR28690640,L003,Homo sapiens
jurkat_mRNA_19_2,SRX24258649,SRR28690624,L001,Homo sapiens
jurkat_mRNA_19_2,SRX24258649,SRR28690622,L002,Homo sapiens
jurkat_mRNA_19_2,SRX24258649,SRR28690620,L003,Homo sapiens
jurkat_mRNA_19_2,SRX24258649,SRR28690617,L004,Homo sapiens
jurkat_mRNA_19_3,SRX24258658,SRR28690609,L004,Homo sapiens
jurkat_mRNA_19_3,SRX24258658,SRR28690611,L003,Homo sapiens
jurkat_mRNA_19_3,SRX24258658,SRR28690615,L001,Homo sapiens
jurkat_mRNA_19_3,SRX24258658,SRR28690613,L002,Homo sapiens
jurkat_mRNA_21_4,SRX24258666,SRR28690607,L001,Homo sapiens
jurkat_mRNA_21_4,SRX24258666,SRR28690605,L002,Homo sapiens
jurkat_mRNA_21_4,SRX24258666,SRR28690603,L003,Homo sapiens
jurkat_mRNA_21_4,SRX24258666,SRR28690600,L004,Homo sapiens
jurkat_mRNA_22_1,SRX24258675,SRR28690592,L004,Homo sapiens
jurkat_mRNA_22_1,SRX24258675,SRR28690594,L003,Homo sapiens
jurkat_mRNA_22_1,SRX24258675,SRR28690596,L002,Homo sapiens
jurkat_mRNA_22_1,SRX24258675,SRR28690598,L001,Homo sapiens
jurkat_mRNA_24_3,SRX24258692,SRR28690579,L002,Homo sapiens
jurkat_mRNA_24_3,SRX24258692,SRR28690581,L001,Homo sapiens
jurkat_mRNA_24_3,SRX24258692,SRR28690575,L004,Homo sapiens
jurkat_mRNA_24_3,SRX24258692,SRR28690577,L003,Homo sapiens
jurkat_mRNA_24_4,SRX24258701,SRR28690572,L001,Homo sapiens
jurkat_mRNA_24_4,SRX24258701,SRR28690568,L003,Homo sapiens
jurkat_mRNA_24_4,SRX24258701,SRR28690566,L004,Homo sapiens
jurkat_mRNA_24_4,SRX24258701,SRR28690570,L002,Homo sapiens
jurkat_mRNA_27_2,SRX24258718,SRR28690555,L001,Homo sapiens
jurkat_mRNA_27_2,SRX24258718,SRR28690553,L002,Homo sapiens
jurkat_mRNA_27_2,SRX24258718,SRR28690551,L003,Homo sapiens
jurkat_mRNA_27_2,SRX24258718,SRR28690549,L004,Homo sapiens
jurkat_mRNA_27_3,SRX24258726,SRR28690540,L004,Homo sapiens
jurkat_mRNA_27_3,SRX24258726,SRR28690542,L003,Homo sapiens
jurkat_mRNA_27_3,SRX24258726,SRR28690544,L002,Homo sapiens
jurkat_mRNA_27_3,SRX24258726,SRR28690547,L001,Homo sapiens
jurkat_mRNA_29_1,SRX24274365,SRR28707763,L002,Homo sapiens
jurkat_mRNA_29_1,SRX24274365,SRR28708041,L004,Homo sapiens
jurkat_mRNA_29_1,SRX24274365,SRR28707321,L003,Homo sapiens
jurkat_mRNA_29_1,SRX24274365,SRR28707439,L001,Homo sapiens
jurkat_mRNA_29_2,SRX24274367,SRR28707437,L002,Homo sapiens
jurkat_mRNA_29_2,SRX24274367,SRR28707677,L003,Homo sapiens
jurkat_mRNA_29_2,SRX24274367,SRR28707655,L004,Homo sapiens
jurkat_mRNA_29_2,SRX24274367,SRR28707817,L001,Homo sapiens
jurkat_mRNA_32_1,SRX24274368,SRR28707679,L002,Homo sapiens
jurkat_mRNA_32_1,SRX24274368,SRR28707436,L003,Homo sapiens
jurkat_mRNA_32_1,SRX24274368,SRR28707434,L004,Homo sapiens
jurkat_mRNA_32_1,SRX24274368,SRR28707681,L001,Homo sapiens
jurkat_mRNA_32_2,SRX24274372,SRR28707425,L004,Homo sapiens
jurkat_mRNA_32_2,SRX24274372,SRR28707430,L002,Homo sapiens
jurkat_mRNA_32_2,SRX24274372,SRR28707428,L003,Homo sapiens
jurkat_mRNA_32_2,SRX24274372,SRR28707432,L001,Homo sapiens
jurkat_mRNA_32_3,SRX24274381,SRR28707417,L004,Homo sapiens
jurkat_mRNA_32_3,SRX24274381,SRR28707419,L003,Homo sapiens
jurkat_mRNA_32_3,SRX24274381,SRR28707421,L002,Homo sapiens
jurkat_mRNA_32_3,SRX24274381,SRR28707423,L001,Homo sapiens
jurkat_mRNA_33_2,SRX24274390,SRR28707654,L003,Homo sapiens
jurkat_mRNA_33_2,SRX24274390,SRR28707657,L002,Homo sapiens
jurkat_mRNA_33_2,SRX24274390,SRR28707659,L001,Homo sapiens
jurkat_mRNA_33_2,SRX24274390,SRR28707414,L004,Homo sapiens
jurkat_mRNA_33_3,SRX24274392,SRR28707410,L002,Homo sapiens
jurkat_mRNA_33_3,SRX24274392,SRR28707408,L003,Homo sapiens
jurkat_mRNA_33_3,SRX24274392,SRR28707405,L004,Homo sapiens
jurkat_mRNA_33_3,SRX24274392,SRR28707412,L001,Homo sapiens
jurkat_mRNA_33_4,SRX24274401,SRR28707403,L001,Homo sapiens
jurkat_mRNA_33_4,SRX24274401,SRR28707397,L004,Homo sapiens
jurkat_mRNA_33_4,SRX24274401,SRR28707399,L003,Homo sapiens
jurkat_mRNA_33_4,SRX24274401,SRR28707401,L002,Homo sapiens
jurkat_mRNA_29_3,SRX24274409,SRR28707762,L003,Homo sapiens
jurkat_mRNA_29_3,SRX24274409,SRR28707443,L002,Homo sapiens
jurkat_mRNA_29_3,SRX24274409,SRR28707638,L004,Homo sapiens
jurkat_mRNA_29_3,SRX24274409,SRR28707395,L001,Homo sapiens
jurkat_mRNA_34_1,SRX24274410,SRR28707458,L004,Homo sapiens
jurkat_mRNA_34_1,SRX24274410,SRR28707394,L001,Homo sapiens
jurkat_mRNA_34_1,SRX24274410,SRR28707392,L002,Homo sapiens
jurkat_mRNA_34_1,SRX24274410,SRR28707460,L003,Homo sapiens
jurkat_mRNA_36_1,SRX24274413,SRR28707391,L003,Homo sapiens
jurkat_mRNA_36_1,SRX24274413,SRR28707388,L004,Homo sapiens
jurkat_mRNA_36_1,SRX24274413,SRR28707633,L001,Homo sapiens
jurkat_mRNA_36_1,SRX24274413,SRR28707631,L002,Homo sapiens
jurkat_mRNA_36_2,SRX24274418,SRR28707382,L003,Homo sapiens
jurkat_mRNA_36_2,SRX24274418,SRR28707380,L004,Homo sapiens
jurkat_mRNA_36_2,SRX24274418,SRR28707384,L002,Homo sapiens
jurkat_mRNA_36_2,SRX24274418,SRR28707386,L001,Homo sapiens
jurkat_mRNA_29_4,SRX24274426,SRR28707620,L003,Homo sapiens
jurkat_mRNA_29_4,SRX24274426,SRR28707378,L001,Homo sapiens
jurkat_mRNA_29_4,SRX24274426,SRR28707359,L004,Homo sapiens
jurkat_mRNA_29_4,SRX24274426,SRR28707744,L002,Homo sapiens
jurkat_mRNA_36_3,SRX24274427,SRR28707377,L001,Homo sapiens
jurkat_mRNA_36_3,SRX24274427,SRR28707373,L003,Homo sapiens
jurkat_mRNA_36_3,SRX24274427,SRR28707371,L004,Homo sapiens
jurkat_mRNA_36_3,SRX24274427,SRR28707375,L002,Homo sapiens
jurkat_mRNA_36_4,SRX24274435,SRR28707369,L001,Homo sapiens
jurkat_mRNA_36_4,SRX24274435,SRR28707754,L002,Homo sapiens
jurkat_mRNA_36_4,SRX24274435,SRR28707752,L003,Homo sapiens
jurkat_mRNA_36_4,SRX24274435,SRR28707750,L004,Homo sapiens
jurkat_mRNA_38_1,SRX24274438,SRR28707366,L004,Homo sapiens
jurkat_mRNA_38_1,SRX24274438,SRR28707611,L001,Homo sapiens
jurkat_mRNA_38_1,SRX24274438,SRR28707608,L002,Homo sapiens
jurkat_mRNA_38_1,SRX24274438,SRR28707606,L003,Homo sapiens
jurkat_mRNA_38_2,SRX24274440,SRR28707356,L004,Homo sapiens
jurkat_mRNA_38_2,SRX24274440,SRR28707362,L002,Homo sapiens
jurkat_mRNA_38_2,SRX24274440,SRR28707364,L001,Homo sapiens
jurkat_mRNA_38_2,SRX24274440,SRR28707358,L003,Homo sapiens
jurkat_mRNA_38_3,SRX24274450,SRR28707354,L001,Homo sapiens
jurkat_mRNA_38_3,SRX24274450,SRR28707352,L002,Homo sapiens
jurkat_mRNA_38_3,SRX24274450,SRR28707350,L003,Homo sapiens
jurkat_mRNA_38_3,SRX24274450,SRR28707347,L004,Homo sapiens
jurkat_mRNA_38_4,SRX24274459,SRR28707945,L003,Homo sapiens
jurkat_mRNA_38_4,SRX24274459,SRR28707943,L004,Homo sapiens
jurkat_mRNA_38_4,SRX24274459,SRR28707345,L001,Homo sapiens
jurkat_mRNA_38_4,SRX24274459,SRR28707947,L002,Homo sapiens
jurkat_mRNA_30_1,SRX24274461,SRR28707343,L004,Homo sapiens
jurkat_mRNA_30_1,SRX24274461,SRR28707603,L003,Homo sapiens
jurkat_mRNA_30_1,SRX24274461,SRR28707941,L001,Homo sapiens
jurkat_mRNA_30_1,SRX24274461,SRR28707727,L002,Homo sapiens
jurkat_mRNA_40_4,SRX24274462,SRR28707342,L003,Homo sapiens
jurkat_mRNA_40_4,SRX24274462,SRR28707340,L004,Homo sapiens
jurkat_mRNA_40_4,SRX24274462,SRR28707585,L001,Homo sapiens
jurkat_mRNA_40_4,SRX24274462,SRR28707583,L002,Homo sapiens
jurkat_mRNA_41_1,SRX24274466,SRR28707338,L001,Homo sapiens
jurkat_mRNA_41_1,SRX24274466,SRR28707336,L002,Homo sapiens
jurkat_mRNA_41_1,SRX24274466,SRR28707331,L004,Homo sapiens
jurkat_mRNA_41_1,SRX24274466,SRR28707334,L003,Homo sapiens
jurkat_mRNA_41_2,SRX24274475,SRR28707323,L004,Homo sapiens
jurkat_mRNA_41_2,SRX24274475,SRR28707325,L003,Homo sapiens
jurkat_mRNA_41_2,SRX24274475,SRR28707327,L002,Homo sapiens
jurkat_mRNA_41_2,SRX24274475,SRR28707329,L001,Homo sapiens
jurkat_mRNA_30_2,SRX24274484,SRR28707302,L004,Homo sapiens
jurkat_mRNA_30_2,SRX24274484,SRR28707320,L001,Homo sapiens
jurkat_mRNA_30_2,SRX24274484,SRR28707562,L003,Homo sapiens
jurkat_mRNA_30_2,SRX24274484,SRR28708072,L002,Homo sapiens
jurkat_mRNA_42_4,SRX24274485,SRR28707319,L003,Homo sapiens
jurkat_mRNA_42_4,SRX24274485,SRR28707559,L002,Homo sapiens
jurkat_mRNA_42_4,SRX24274485,SRR28707561,L001,Homo sapiens
jurkat_mRNA_42_4,SRX24274485,SRR28707317,L004,Homo sapiens
jurkat_mRNA_43_1,SRX24274489,SRR28707308,L004,Homo sapiens
jurkat_mRNA_43_1,SRX24274489,SRR28707310,L003,Homo sapiens
jurkat_mRNA_43_1,SRX24274489,SRR28707312,L002,Homo sapiens
jurkat_mRNA_43_1,SRX24274489,SRR28707315,L001,Homo sapiens
jurkat_mRNA_43_2,SRX24274498,SRR28707304,L002,Homo sapiens
jurkat_mRNA_43_2,SRX24274498,SRR28707306,L001,Homo sapiens
jurkat_mRNA_43_2,SRX24274498,SRR28707299,L004,Homo sapiens
jurkat_mRNA_43_2,SRX24274498,SRR28707301,L003,Homo sapiens
jurkat_mRNA_43_3,SRX24274507,SRR28707923,L002,Homo sapiens
jurkat_mRNA_43_3,SRX24274507,SRR28707921,L003,Homo sapiens
jurkat_mRNA_43_3,SRX24274507,SRR28707297,L001,Homo sapiens
jurkat_mRNA_43_3,SRX24274507,SRR28707918,L004,Homo sapiens
jurkat_mRNA_44_4,SRX24274511,SRR28708048,L002,Homo sapiens
jurkat_mRNA_44_4,SRX24274511,SRR28707293,L004,Homo sapiens
jurkat_mRNA_44_4,SRX24274511,SRR28708050,L001,Homo sapiens
jurkat_mRNA_44_4,SRX24274511,SRR28708046,L003,Homo sapiens
jurkat_mRNA_45_1,SRX24274513,SRR28707287,L003,Homo sapiens
jurkat_mRNA_45_1,SRX24274513,SRR28707289,L002,Homo sapiens
jurkat_mRNA_45_1,SRX24274513,SRR28707291,L001,Homo sapiens
jurkat_mRNA_45_1,SRX24274513,SRR28707285,L004,Homo sapiens
jurkat_mRNA_30_3,SRX24274521,SRR28708055,L002,Homo sapiens
jurkat_mRNA_30_3,SRX24274521,SRR28707889,L004,Homo sapiens
jurkat_mRNA_30_3,SRX24274521,SRR28707908,L001,Homo sapiens
jurkat_mRNA_30_3,SRX24274521,SRR28707283,L003,Homo sapiens
jurkat_mRNA_45_2,SRX24274522,SRR28707282,L001,Homo sapiens
jurkat_mRNA_45_2,SRX24274522,SRR28707280,L002,Homo sapiens
jurkat_mRNA_45_2,SRX24274522,SRR28707278,L003,Homo sapiens
jurkat_mRNA_45_2,SRX24274522,SRR28707276,L004,Homo sapiens
jurkat_mRNA_45_3,SRX24274530,SRR28707897,L003,Homo sapiens
jurkat_mRNA_45_3,SRX24274530,SRR28707895,L004,Homo sapiens
jurkat_mRNA_45_3,SRX24274530,SRR28707899,L002,Homo sapiens
jurkat_mRNA_45_3,SRX24274530,SRR28707274,L001,Homo sapiens
jurkat_mRNA_46_2,SRX24274533,SRR28707265,L004,Homo sapiens
jurkat_mRNA_46_2,SRX24274533,SRR28707267,L003,Homo sapiens
jurkat_mRNA_46_2,SRX24274533,SRR28707269,L002,Homo sapiens
jurkat_mRNA_46_2,SRX24274533,SRR28707271,L001,Homo sapiens
jurkat_mRNA_30_4,SRX24274541,SRR28707551,L002,Homo sapiens
jurkat_mRNA_30_4,SRX24274541,SRR28708040,L003,Homo sapiens
jurkat_mRNA_30_4,SRX24274541,SRR28707872,L004,Homo sapiens
jurkat_mRNA_30_4,SRX24274541,SRR28707263,L001,Homo sapiens
jurkat_mRNA_46_3,SRX24274542,SRR28707262,L001,Homo sapiens
jurkat_mRNA_46_3,SRX24274542,SRR28707260,L002,Homo sapiens
jurkat_mRNA_46_3,SRX24274542,SRR28707258,L003,Homo sapiens
jurkat_mRNA_46_3,SRX24274542,SRR28707256,L004,Homo sapiens
jurkat_mRNA_46_4,SRX24274550,SRR28707254,L001,Homo sapiens
jurkat_mRNA_46_4,SRX24274550,SRR28707251,L002,Homo sapiens
jurkat_mRNA_46_4,SRX24274550,SRR28707249,L003,Homo sapiens
jurkat_mRNA_46_4,SRX24274550,SRR28707557,L004,Homo sapiens
jurkat_mRNA_31_1,SRX24274558,SRR28707246,L001,Homo sapiens
jurkat_mRNA_31_1,SRX24274558,SRR28707224,L002,Homo sapiens
jurkat_mRNA_31_1,SRX24274558,SRR28707512,L003,Homo sapiens
jurkat_mRNA_31_1,SRX24274558,SRR28708001,L004,Homo sapiens
jurkat_mRNA_49_1,SRX24274559,SRR28707243,L002,Homo sapiens
jurkat_mRNA_49_1,SRX24274559,SRR28707245,L001,Homo sapiens
jurkat_mRNA_49_1,SRX24274559,SRR28707239,L004,Homo sapiens
jurkat_mRNA_49_1,SRX24274559,SRR28707241,L003,Homo sapiens
jurkat_mRNA_49_2,SRX24274567,SRR28707237,L001,Homo sapiens
jurkat_mRNA_49_2,SRX24274567,SRR28707234,L002,Homo sapiens
jurkat_mRNA_49_2,SRX24274567,SRR28707232,L003,Homo sapiens
jurkat_mRNA_49_2,SRX24274567,SRR28707230,L004,Homo sapiens
jurkat_mRNA_49_3,SRX24274576,SRR28707228,L001,Homo sapiens
jurkat_mRNA_49_3,SRX24274576,SRR28707226,L002,Homo sapiens
jurkat_mRNA_49_3,SRX24274576,SRR28707533,L003,Homo sapiens
jurkat_mRNA_49_3,SRX24274576,SRR28707531,L004,Homo sapiens
jurkat_mRNA_51_3,SRX24274582,SRR28707222,L004,Homo sapiens
jurkat_mRNA_51_3,SRX24274582,SRR28707832,L001,Homo sapiens
jurkat_mRNA_51_3,SRX24274582,SRR28707830,L002,Homo sapiens
jurkat_mRNA_51_3,SRX24274582,SRR28707828,L003,Homo sapiens
jurkat_mRNA_51_4,SRX24274584,SRR28707217,L002,Homo sapiens
jurkat_mRNA_51_4,SRX24274584,SRR28707220,L001,Homo sapiens
jurkat_mRNA_51_4,SRX24274584,SRR28707213,L004,Homo sapiens
jurkat_mRNA_51_4,SRX24274584,SRR28707215,L003,Homo sapiens
jurkat_mRNA_52_1,SRX24274593,SRR28707211,L001,Homo sapiens
jurkat_mRNA_52_1,SRX24274593,SRR28707209,L002,Homo sapiens
jurkat_mRNA_52_1,SRX24274593,SRR28707206,L003,Homo sapiens
jurkat_mRNA_52_1,SRX24274593,SRR28707204,L004,Homo sapiens
jurkat_mRNA_31_2,SRX24274597,SRR28707985,L004,Homo sapiens
jurkat_mRNA_31_2,SRX24274597,SRR28707207,L002,Homo sapiens
jurkat_mRNA_31_2,SRX24274597,SRR28707833,L001,Homo sapiens
jurkat_mRNA_31_2,SRX24274597,SRR28707495,L003,Homo sapiens
jurkat_mRNA_52_2,SRX24274602,SRR28707200,L002,Homo sapiens
jurkat_mRNA_52_2,SRX24274602,SRR28707508,L003,Homo sapiens
jurkat_mRNA_52_2,SRX24274602,SRR28707202,L001,Homo sapiens
jurkat_mRNA_52_2,SRX24274602,SRR28707505,L004,Homo sapiens
jurkat_mRNA_54_2,SRX24274606,SRR28707807,L001,Homo sapiens
jurkat_mRNA_54_2,SRX24274606,SRR28707198,L003,Homo sapiens
jurkat_mRNA_54_2,SRX24274606,SRR28707804,L002,Homo sapiens
jurkat_mRNA_54_2,SRX24274606,SRR28707196,L004,Homo sapiens
jurkat_mRNA_54_3,SRX24274610,SRR28707192,L002,Homo sapiens
jurkat_mRNA_54_3,SRX24274610,SRR28707189,L003,Homo sapiens
jurkat_mRNA_54_3,SRX24274610,SRR28707187,L004,Homo sapiens
jurkat_mRNA_54_3,SRX24274610,SRR28707194,L001,Homo sapiens
jurkat_mRNA_31_3,SRX24274614,SRR28707968,L004,Homo sapiens
jurkat_mRNA_31_3,SRX24274614,SRR28707478,L003,Homo sapiens
jurkat_mRNA_31_3,SRX24274614,SRR28707190,L002,Homo sapiens
jurkat_mRNA_31_3,SRX24274614,SRR28707816,L001,Homo sapiens
jurkat_mRNA_54_4,SRX24274619,SRR28707185,L001,Homo sapiens
jurkat_mRNA_54_4,SRX24274619,SRR28707693,L002,Homo sapiens
jurkat_mRNA_54_4,SRX24274619,SRR28707691,L003,Homo sapiens
jurkat_mRNA_54_4,SRX24274619,SRR28707688,L004,Homo sapiens
jurkat_mRNA_55_1,SRX24274628,SRR28707686,L001,Homo sapiens
jurkat_mRNA_55_1,SRX24274628,SRR28707484,L002,Homo sapiens
jurkat_mRNA_55_1,SRX24274628,SRR28707482,L003,Homo sapiens
jurkat_mRNA_55_1,SRX24274628,SRR28707480,L004,Homo sapiens
jurkat_mRNA_31_4,SRX24274629,SRR28707685,L003,Homo sapiens
jurkat_mRNA_31_4,SRX24274629,SRR28707683,L004,Homo sapiens
jurkat_mRNA_31_4,SRX24274629,SRR28707800,L001,Homo sapiens
jurkat_mRNA_31_4,SRX24274629,SRR28707781,L002,Homo sapiens
jurkat_mRNA_32_4,SRX24274638,SRR28707676,L001,Homo sapiens
jurkat_mRNA_32_4,SRX24274638,SRR28707674,L002,Homo sapiens
jurkat_mRNA_32_4,SRX24274638,SRR28707670,L004,Homo sapiens
jurkat_mRNA_32_4,SRX24274638,SRR28707672,L003,Homo sapiens
jurkat_mRNA_33_1,SRX24274646,SRR28707663,L003,Homo sapiens
jurkat_mRNA_33_1,SRX24274646,SRR28707665,L002,Homo sapiens
jurkat_mRNA_33_1,SRX24274646,SRR28707668,L001,Homo sapiens
jurkat_mRNA_33_1,SRX24274646,SRR28707661,L004,Homo sapiens
jurkat_mRNA_35_2,SRX24274661,SRR28707653,L004,Homo sapiens
jurkat_mRNA_35_2,SRX24274661,SRR28707761,L001,Homo sapiens
jurkat_mRNA_35_2,SRX24274661,SRR28707759,L002,Homo sapiens
jurkat_mRNA_35_2,SRX24274661,SRR28707757,L003,Homo sapiens
jurkat_mRNA_35_3,SRX24274663,SRR28707648,L002,Homo sapiens
jurkat_mRNA_35_3,SRX24274663,SRR28707644,L004,Homo sapiens
jurkat_mRNA_35_3,SRX24274663,SRR28707646,L003,Homo sapiens
jurkat_mRNA_35_3,SRX24274663,SRR28707651,L001,Homo sapiens
jurkat_mRNA_35_4,SRX24274672,SRR28707640,L002,Homo sapiens
jurkat_mRNA_35_4,SRX24274672,SRR28707637,L003,Homo sapiens
jurkat_mRNA_35_4,SRX24274672,SRR28707635,L004,Homo sapiens
jurkat_mRNA_35_4,SRX24274672,SRR28707642,L001,Homo sapiens
jurkat_mRNA_37_3,SRX24274686,SRR28707624,L003,Homo sapiens
jurkat_mRNA_37_3,SRX24274686,SRR28707622,L004,Homo sapiens
jurkat_mRNA_37_3,SRX24274686,SRR28707628,L001,Homo sapiens
jurkat_mRNA_37_3,SRX24274686,SRR28707626,L002,Homo sapiens
jurkat_mRNA_37_4,SRX24274695,SRR28707613,L004,Homo sapiens
jurkat_mRNA_37_4,SRX24274695,SRR28707615,L003,Homo sapiens
jurkat_mRNA_37_4,SRX24274695,SRR28707617,L002,Homo sapiens
jurkat_mRNA_37_4,SRX24274695,SRR28707619,L001,Homo sapiens
jurkat_mRNA_40_1,SRX24274709,SRR28707605,L004,Homo sapiens
jurkat_mRNA_40_1,SRX24274709,SRR28707713,L001,Homo sapiens
jurkat_mRNA_40_1,SRX24274709,SRR28707711,L002,Homo sapiens
jurkat_mRNA_40_1,SRX24274709,SRR28707709,L003,Homo sapiens
jurkat_mRNA_40_2,SRX24274712,SRR28707602,L001,Homo sapiens
jurkat_mRNA_40_2,SRX24274712,SRR28707600,L002,Homo sapiens
jurkat_mRNA_40_2,SRX24274712,SRR28707596,L004,Homo sapiens
jurkat_mRNA_40_2,SRX24274712,SRR28707598,L003,Homo sapiens
jurkat_mRNA_40_3,SRX24274720,SRR28707589,L003,Homo sapiens
jurkat_mRNA_40_3,SRX24274720,SRR28707587,L004,Homo sapiens
jurkat_mRNA_40_3,SRX24274720,SRR28707591,L002,Homo sapiens
jurkat_mRNA_40_3,SRX24274720,SRR28707594,L001,Homo sapiens
jurkat_mRNA_42_1,SRX24274733,SRR28708074,L002,Homo sapiens
jurkat_mRNA_42_1,SRX24274733,SRR28708076,L001,Homo sapiens
jurkat_mRNA_42_1,SRX24274733,SRR28707581,L004,Homo sapiens
jurkat_mRNA_42_1,SRX24274733,SRR28708071,L003,Homo sapiens
jurkat_mRNA_42_2,SRX24274735,SRR28707577,L002,Homo sapiens
jurkat_mRNA_42_2,SRX24274735,SRR28707575,L003,Homo sapiens
jurkat_mRNA_42_2,SRX24274735,SRR28707572,L004,Homo sapiens
jurkat_mRNA_42_2,SRX24274735,SRR28707579,L001,Homo sapiens
jurkat_mRNA_42_3,SRX24274744,SRR28707566,L003,Homo sapiens
jurkat_mRNA_42_3,SRX24274744,SRR28707570,L001,Homo sapiens
jurkat_mRNA_42_3,SRX24274744,SRR28707568,L002,Homo sapiens
jurkat_mRNA_42_3,SRX24274744,SRR28707564,L004,Homo sapiens
jurkat_mRNA_47_1,SRX24274759,SRR28707555,L001,Homo sapiens
jurkat_mRNA_47_1,SRX24274759,SRR28707553,L002,Homo sapiens
jurkat_mRNA_47_1,SRX24274759,SRR28707548,L004,Homo sapiens
jurkat_mRNA_47_1,SRX24274759,SRR28707550,L003,Homo sapiens
jurkat_mRNA_47_2,SRX24274768,SRR28707539,L004,Homo sapiens
jurkat_mRNA_47_2,SRX24274768,SRR28707542,L003,Homo sapiens
jurkat_mRNA_47_2,SRX24274768,SRR28707544,L002,Homo sapiens
jurkat_mRNA_47_2,SRX24274768,SRR28707546,L001,Homo sapiens
