exp_name,sample,accession,lane,organism
RD7_seq1_RPE1_mRNA_15_3_S127,SRX15541850,SRR19488858,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_15_3_S127,SRX15541850,SRR19488864,L001,Homo sapiens
KD8_seq2_p3_mRNA_89_S90,SRX15541854,SRR19488860,L004,Homo sapiens
KD8_seq2_p3_mRNA_89_S90,SRX15541854,SRR19488859,L003,Homo sapiens
KD8_seq2_p3_mRNA_89_S90,SRX15541854,SRR19489359,L001,Homo sapiens
KD8_seq2_p3_mRNA_89_S90,SRX15541854,SRR19489786,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_21_1_S21,SRX15541867,SRR19489735,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_21_1_S21,SRX15541867,SRR19489731,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_21_1_S21,SRX15541867,SRR19489353,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_21_1_S21,SRX15541867,SRR19489357,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_21_2_S77,SRX15541868,SRR19489356,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_21_2_S77,SRX15541868,SRR19489354,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_21_2_S77,SRX15541868,SRR19489147,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_21_2_S77,SRX15541868,SRR19489142,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_21_3_S133,SRX15541869,SRR19489143,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_21_3_S133,SRX15541869,SRR19489144,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_21_3_S133,SRX15541869,SRR19489355,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_21_3_S133,SRX15541869,SRR19489734,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_21_4_S189,SRX15541872,SRR19489352,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_21_4_S189,SRX15541872,SRR19489145,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_21_4_S189,SRX15541872,SRR19489732,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_21_4_S189,SRX15541872,SRR19489733,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_22_3_S134,SRX15541895,SRR19489329,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_22_3_S134,SRX15541895,SRR19489723,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_22_3_S134,SRX15541895,SRR19489720,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_22_3_S134,SRX15541895,SRR19489718,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_23_4_S191,SRX15541904,SRR19489320,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_23_4_S191,SRX15541904,SRR19489314,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_23_4_S191,SRX15541904,SRR19489310,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_23_4_S191,SRX15541904,SRR19489412,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_23_1_S23,SRX15541905,SRR19489315,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_23_1_S23,SRX15541905,SRR19489395,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_23_1_S23,SRX15541905,SRR19489319,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_23_1_S23,SRX15541905,SRR19489413,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_23_2_S79,SRX15541906,SRR19489410,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_23_2_S79,SRX15541906,SRR19489411,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_23_2_S79,SRX15541906,SRR19489414,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_23_2_S79,SRX15541906,SRR19489318,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_23_3_S135,SRX15541907,SRR19489415,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_23_3_S135,SRX15541907,SRR19489316,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_23_3_S135,SRX15541907,SRR19489317,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_23_3_S135,SRX15541907,SRR19489394,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_26_1_S26,SRX15541918,SRR19489679,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_26_1_S26,SRX15541918,SRR19489298,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_26_1_S26,SRX15541918,SRR19489302,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_26_1_S26,SRX15541918,SRR19489306,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_26_4_S194,SRX15541920,SRR19489300,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_26_4_S194,SRX15541920,SRR19489293,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_26_4_S194,SRX15541920,SRR19489301,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_26_4_S194,SRX15541920,SRR19489304,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_26_2_S82,SRX15541921,SRR19489677,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_26_2_S82,SRX15541921,SRR19489289,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_26_2_S82,SRX15541921,SRR19489291,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_26_2_S82,SRX15541921,SRR19489303,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_26_3_S138,SRX15541925,SRR19489299,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_26_3_S138,SRX15541925,SRR19489678,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_26_3_S138,SRX15541925,SRR19489290,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_26_3_S138,SRX15541925,SRR19489292,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_7_2_S63,SRX15541939,SRR19489476,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_7_2_S63,SRX15541939,SRR19489284,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_7_2_S63,SRX15541939,SRR19489465,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_7_2_S63,SRX15541939,SRR19489285,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_8_2_S64,SRX15541953,SRR19489271,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_8_2_S64,SRX15541953,SRR19489270,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_8_2_S64,SRX15541953,SRR19489469,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_8_2_S64,SRX15541953,SRR19489647,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_8_3_S120,SRX15541955,SRR19489646,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_8_3_S120,SRX15541955,SRR19489269,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_8_3_S120,SRX15541955,SRR19489644,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_8_3_S120,SRX15541955,SRR19489648,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_8_4_S176,SRX15541956,SRR19489262,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_8_4_S176,SRX15541956,SRR19489263,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_8_4_S176,SRX15541956,SRR19489643,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_8_4_S176,SRX15541956,SRR19489268,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_8_1_S8,SRX15541957,SRR19489649,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_8_1_S8,SRX15541957,SRR19489266,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_8_1_S8,SRX15541957,SRR19489645,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_8_1_S8,SRX15541957,SRR19489267,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_16_3_S128,SRX15541963,SRR19489764,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_16_3_S128,SRX15541963,SRR19489768,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_16_3_S128,SRX15541963,SRR19489773,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_16_3_S128,SRX15541963,SRR19489261,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_16_2_S72,SRX15541964,SRR19489763,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_16_2_S72,SRX15541964,SRR19489762,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_16_2_S72,SRX15541964,SRR19489260,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_16_2_S72,SRX15541964,SRR19489775,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_16_1_S16,SRX15541969,SRR19489767,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_16_1_S16,SRX15541969,SRR19489770,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_16_1_S16,SRX15541969,SRR19489772,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_16_1_S16,SRX15541969,SRR19489255,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_17_4_S185,SRX15541984,SRR19489223,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_17_4_S185,SRX15541984,SRR19489227,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_17_4_S185,SRX15541984,SRR19489229,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_17_4_S185,SRX15541984,SRR19489240,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_17_3_S129,SRX15541985,SRR19489239,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_17_3_S129,SRX15541985,SRR19489212,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_17_3_S129,SRX15541985,SRR19489226,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_17_3_S129,SRX15541985,SRR19489236,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_17_1_S17,SRX15541986,SRR19489211,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_17_1_S17,SRX15541986,SRR19489224,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_17_1_S17,SRX15541986,SRR19489237,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_17_1_S17,SRX15541986,SRR19489238,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_17_2_S73,SRX15541989,SRR19489210,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_17_2_S73,SRX15541989,SRR19489225,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_17_2_S73,SRX15541989,SRR19489228,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_17_2_S73,SRX15541989,SRR19489235,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_18_3_S130,SRX15542018,SRR19489174,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_18_3_S130,SRX15542018,SRR19489197,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_18_3_S130,SRX15542018,SRR19489206,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_18_3_S130,SRX15542018,SRR19489202,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_18_4_S186,SRX15542019,SRR19489205,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_18_4_S186,SRX15542019,SRR19489171,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_18_4_S186,SRX15542019,SRR19489173,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_18_4_S186,SRX15542019,SRR19489195,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_18_1_S18,SRX15542020,SRR19489204,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_18_1_S18,SRX15542020,SRR19489203,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_18_1_S18,SRX15542020,SRR19489198,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_18_1_S18,SRX15542020,SRR19489172,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_18_2_S74,SRX15542023,SRR19489196,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_18_2_S74,SRX15542023,SRR19489200,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_18_2_S74,SRX15542023,SRR19489201,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_18_2_S74,SRX15542023,SRR19489194,L004,Homo sapiens
KD8_seq1_p3_mRNA_90_S91,SRX15542045,SRR19489166,L002,Homo sapiens
KD8_seq1_p3_mRNA_90_S91,SRX15542045,SRR19489751,L001,Homo sapiens
KD8_seq1_p3_mRNA_90_S91,SRX15542045,SRR19489169,L004,Homo sapiens
KD8_seq1_p3_mRNA_90_S91,SRX15542045,SRR19489179,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_19_2_S75,SRX15542056,SRR19489746,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_19_2_S75,SRX15542056,SRR19489752,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_19_2_S75,SRX15542056,SRR19489760,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_19_2_S75,SRX15542056,SRR19489168,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_19_4_S187,SRX15542057,SRR19489756,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_19_4_S187,SRX15542057,SRR19489758,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_19_4_S187,SRX15542057,SRR19489167,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_19_4_S187,SRX15542057,SRR19489745,L001,Homo sapiens
KD8_seq2_p3_mRNA_90_S91,SRX15542067,SRR19489740,L004,Homo sapiens
KD8_seq2_p3_mRNA_90_S91,SRX15542067,SRR19489419,L002,Homo sapiens
KD8_seq2_p3_mRNA_90_S91,SRX15542067,SRR19489431,L001,Homo sapiens
KD8_seq2_p3_mRNA_90_S91,SRX15542067,SRR19489157,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_20_4_S188,SRX15542070,SRR19489154,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_20_4_S188,SRX15542070,SRR19489152,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_20_4_S188,SRX15542070,SRR19489432,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_20_4_S188,SRX15542070,SRR19489428,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_20_2_S76,SRX15542071,SRR19489417,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_20_2_S76,SRX15542071,SRR19489430,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_20_2_S76,SRX15542071,SRR19489153,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_20_2_S76,SRX15542071,SRR19489434,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_25_3_S137,SRX15542083,SRR19489141,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_25_3_S137,SRX15542083,SRR19489137,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_25_3_S137,SRX15542083,SRR19489133,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_25_3_S137,SRX15542083,SRR19489126,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_25_4_S193,SRX15542084,SRR19489140,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_25_4_S193,SRX15542084,SRR19489138,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_25_4_S193,SRX15542084,SRR19489134,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_25_4_S193,SRX15542084,SRR19489127,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_25_2_S81,SRX15542085,SRR19489139,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_25_2_S81,SRX15542085,SRR19489371,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_25_2_S81,SRX15542085,SRR19489370,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_25_2_S81,SRX15542085,SRR19489369,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_25_1_S25,SRX15542088,SRR19489136,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_25_1_S25,SRX15542088,SRR19489132,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_25_1_S25,SRX15542088,SRR19489125,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_25_1_S25,SRX15542088,SRR19489368,L001,Homo sapiens
KD8_seq2_p3_mRNA_91_S92,SRX15542089,SRR19489135,L001,Homo sapiens
KD8_seq2_p3_mRNA_91_S92,SRX15542089,SRR19489124,L004,Homo sapiens
KD8_seq2_p3_mRNA_91_S92,SRX15542089,SRR19489382,L002,Homo sapiens
KD8_seq2_p3_mRNA_91_S92,SRX15542089,SRR19489372,L003,Homo sapiens
KD8_seq2_p3_mRNA_94_S95,SRX15542107,SRR19489116,L002,Homo sapiens
KD8_seq2_p3_mRNA_94_S95,SRX15542107,SRR19489117,L001,Homo sapiens
KD8_seq2_p3_mRNA_94_S95,SRX15542107,SRR19489115,L003,Homo sapiens
KD8_seq2_p3_mRNA_94_S95,SRX15542107,SRR19489114,L004,Homo sapiens
KD8_seq2_p3_mRNA_95_S96,SRX15542122,SRR19489588,L004,Homo sapiens
KD8_seq2_p3_mRNA_95_S96,SRX15542122,SRR19489589,L002,Homo sapiens
KD8_seq2_p3_mRNA_95_S96,SRX15542122,SRR19489590,L003,Homo sapiens
KD8_seq2_p3_mRNA_95_S96,SRX15542122,SRR19489592,L001,Homo sapiens
KD8_seq2_p3_mRNA_86_S87,SRX15542123,SRR19489591,L002,Homo sapiens
KD8_seq2_p3_mRNA_86_S87,SRX15542123,SRR19489603,L001,Homo sapiens
KD8_seq2_p3_mRNA_86_S87,SRX15542123,SRR19489614,L004,Homo sapiens
KD8_seq2_p3_mRNA_86_S87,SRX15542123,SRR19489541,L003,Homo sapiens
KD8_seq1_p3_mRNA_95_S96,SRX15542127,SRR19489585,L001,Homo sapiens
KD8_seq1_p3_mRNA_95_S96,SRX15542127,SRR19489586,L003,Homo sapiens
KD8_seq1_p3_mRNA_95_S96,SRX15542127,SRR19489587,L002,Homo sapiens
KD8_seq1_p3_mRNA_95_S96,SRX15542127,SRR19489584,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_1_1_S1,SRX15542155,SRR19489559,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_1_1_S1,SRX15542155,SRR19489554,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_1_1_S1,SRX15542155,SRR19489550,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_1_1_S1,SRX15542155,SRR19489549,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_1_4_S169,SRX15542161,SRR19489553,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_1_4_S169,SRX15542161,SRR19489547,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_1_4_S169,SRX15542161,SRR19489546,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_1_4_S169,SRX15542161,SRR19489545,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_4_4_S172,SRX15542179,SRR19489515,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_4_4_S172,SRX15542179,SRR19489507,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_4_4_S172,SRX15542179,SRR19489518,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_4_4_S172,SRX15542179,SRR19489535,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_4_1_S4,SRX15542180,SRR19489534,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_4_1_S4,SRX15542180,SRR19489510,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_4_1_S4,SRX15542180,SRR19489509,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_4_1_S4,SRX15542180,SRR19489504,L001,Homo sapiens
KD8_seq1_p3_mRNA_87_S88,SRX15542182,SRR19489532,L003,Homo sapiens
KD8_seq1_p3_mRNA_87_S88,SRX15542182,SRR19489523,L002,Homo sapiens
KD8_seq1_p3_mRNA_87_S88,SRX15542182,SRR19489505,L004,Homo sapiens
KD8_seq1_p3_mRNA_87_S88,SRX15542182,SRR19489491,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_4_3_S116,SRX15542197,SRR19489517,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_4_3_S116,SRX15542197,SRR19489514,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_4_3_S116,SRX15542197,SRR19489506,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_4_3_S116,SRX15542197,SRR19489488,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_4_2_S60,SRX15542198,SRR19489512,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_4_2_S60,SRX15542198,SRR19489511,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_4_2_S60,SRX15542198,SRR19489508,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_4_2_S60,SRX15542198,SRR19489516,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_7_3_S119,SRX15542236,SRR19489478,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_7_3_S119,SRX15542236,SRR19489470,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_7_3_S119,SRX15542236,SRR19489464,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_7_3_S119,SRX15542236,SRR19489474,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_20_1_S20,SRX15542281,SRR19489433,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_20_1_S20,SRX15542281,SRR19489423,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_20_1_S20,SRX15542281,SRR19489421,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_20_1_S20,SRX15542281,SRR19489418,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_20_3_S132,SRX15542285,SRR19489429,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_20_3_S132,SRX15542285,SRR19489422,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_20_3_S132,SRX15542285,SRR19489420,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_20_3_S132,SRX15542285,SRR19489416,L003,Homo sapiens
KD8_seq1_p3_mRNA_91_S92,SRX15542310,SRR19489691,L004,Homo sapiens
KD8_seq1_p3_mRNA_91_S92,SRX15542310,SRR19489404,L001,Homo sapiens
KD8_seq1_p3_mRNA_91_S92,SRX15542310,SRR19489702,L002,Homo sapiens
KD8_seq1_p3_mRNA_91_S92,SRX15542310,SRR19489713,L003,Homo sapiens
KD8_seq1_p3_mRNA_86_S87,SRX15542322,SRR19489844,L003,Homo sapiens
KD8_seq1_p3_mRNA_86_S87,SRX15542322,SRR19489625,L001,Homo sapiens
KD8_seq1_p3_mRNA_86_S87,SRX15542322,SRR19489855,L002,Homo sapiens
KD8_seq1_p3_mRNA_86_S87,SRX15542322,SRR19489392,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_24_3_S136,SRX15542340,SRR19489374,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_24_3_S136,SRX15542340,SRR19489697,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_24_3_S136,SRX15542340,SRR19489700,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_24_3_S136,SRX15542340,SRR19489706,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_24_1_S24,SRX15542341,SRR19489373,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_24_1_S24,SRX15542341,SRR19489698,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_24_1_S24,SRX15542341,SRR19489690,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_24_1_S24,SRX15542341,SRR19489696,L002,Homo sapiens
KD8_seq1_p3_mRNA_92_S93,SRX15542355,SRR19489846,L004,Homo sapiens
KD8_seq1_p3_mRNA_92_S93,SRX15542355,SRR19489847,L001,Homo sapiens
KD8_seq1_p3_mRNA_92_S93,SRX15542355,SRR19489848,L002,Homo sapiens
KD8_seq1_p3_mRNA_92_S93,SRX15542355,SRR19489849,L003,Homo sapiens
KD8_seq2_p3_mRNA_92_S93,SRX15542359,SRR19489843,L002,Homo sapiens
KD8_seq2_p3_mRNA_92_S93,SRX15542359,SRR19489842,L003,Homo sapiens
KD8_seq2_p3_mRNA_92_S93,SRX15542359,SRR19489845,L001,Homo sapiens
KD8_seq2_p3_mRNA_92_S93,SRX15542359,SRR19489841,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_14_1_S14,SRX15542377,SRR19489811,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_14_1_S14,SRX15542377,SRR19489827,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_14_1_S14,SRX15542377,SRR19489813,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_14_1_S14,SRX15542377,SRR19489809,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_14_2_S70,SRX15542382,SRR19489797,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_14_2_S70,SRX15542382,SRR19489807,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_14_2_S70,SRX15542382,SRR19489822,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_14_2_S70,SRX15542382,SRR19489798,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_14_4_S182,SRX15542383,SRR19489821,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_14_4_S182,SRX15542383,SRR19489815,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_14_4_S182,SRX15542383,SRR19489812,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_14_4_S182,SRX15542383,SRR19489808,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_14_3_S126,SRX15542388,SRR19489816,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_14_3_S126,SRX15542388,SRR19489814,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_14_3_S126,SRX15542388,SRR19489810,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_14_3_S126,SRX15542388,SRR19489799,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_16_4_S184,SRX15542428,SRR19489769,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_16_4_S184,SRX15542428,SRR19489771,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_16_4_S184,SRX15542428,SRR19489774,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_16_4_S184,SRX15542428,SRR19489776,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_19_3_S131,SRX15542443,SRR19489761,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_19_3_S131,SRX15542443,SRR19489750,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_19_3_S131,SRX15542443,SRR19489754,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_19_3_S131,SRX15542443,SRR19489755,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_19_1_S19,SRX15542445,SRR19489744,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_19_1_S19,SRX15542445,SRR19489753,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_19_1_S19,SRX15542445,SRR19489759,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_19_1_S19,SRX15542445,SRR19489757,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_22_1_S22,SRX15542474,SRR19489728,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_22_1_S22,SRX15542474,SRR19489717,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_22_1_S22,SRX15542474,SRR19489726,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_22_1_S22,SRX15542474,SRR19489730,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_22_4_S190,SRX15542475,SRR19489729,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_22_4_S190,SRX15542475,SRR19489716,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_22_4_S190,SRX15542475,SRR19489725,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_22_4_S190,SRX15542475,SRR19489719,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_22_2_S78,SRX15542477,SRR19489715,L001,Homo sapiens
